donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter,infrastructure_attacks,Energy,Medical/Edu,Water,Battle Counts,Remote Attack,Deaths,Total Events,battlefield_events,infra_spike,infra_lag1,battle_lag1,infra_lag2,battle_lag2,infra_lag3,battle_lag3,infra_lag4,battle_lag4,infra_lag5,battle_lag5,infra_lag6,battle_lag6
Malta,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Malta,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Malta,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Netherlands,2022-07,Financial,200.0,Loan,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Netherlands,2022-07,Humanitarian,0.0,,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Netherlands,2022-07,Military,0.0,,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
New Zealand,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
New Zealand,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
New Zealand,2022-07,Military,0.0,Training,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Norway,2022-07,Financial,0.0,,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Norway,2022-07,Humanitarian,108.88279893267894,Assistance,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Norway,2022-07,Military,16.330905641452677,Weapons and equipment,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Poland,2022-07,Financial,0.0,,frontline_adjacent,1,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Poland,2022-07,Humanitarian,0.0,,frontline_adjacent,1,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Poland,2022-07,Military,34.312118703103096,Weapons and equipment,frontline_adjacent,1,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Portugal,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Portugal,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Portugal,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Romania,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Romania,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Romania,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovakia,2022-07,Financial,0.0,,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovakia,2022-07,Humanitarian,0.0,,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovakia,2022-07,Military,0.0,,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovenia,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovenia,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Slovenia,2022-07,Military,0.0,Equipment,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
South Korea,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
South Korea,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
South Korea,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Spain,2022-07,Financial,149.7,Grant | Guarantee,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Spain,2022-07,Humanitarian,0.0,,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Spain,2022-07,Military,1.11628080483914,Weapons,reluctant,0,1,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Sweden,2022-07,Financial,0.0,,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Sweden,2022-07,Humanitarian,0.0,,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Sweden,2022-07,Military,54.62802984352817,Assistance,other_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Switzerland,2022-07,Financial,56.98059010932976,Grant,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Switzerland,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Switzerland,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Taiwan,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Taiwan,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Taiwan,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Turkiye,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Turkiye,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Turkiye,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United Kingdom,2022-07,Financial,0.0,,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United Kingdom,2022-07,Humanitarian,5.885448984087428,Assistance,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United Kingdom,2022-07,Military,345.73169534290867,Weapons and equipment,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United States,2022-07,Financial,1670.1207445838031,Grant,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United States,2022-07,Humanitarian,383.1549327975224,Assistance,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
United States,2022-07,Military,1463.8117114293334,Funding for Weapon Acquisition Program | Weapons and Equipment,major_western,0,0,2022,7,6,0,0,76.0,8.0,2.0,68.0,407.0,1106.0,2367.0,1584.0,1513.0,0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0,,
Australia,2022-08,Financial,0.0,,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Australia,2022-08,Humanitarian,0.0,,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Australia,2022-08,Military,0.0,,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Austria,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Austria,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Austria,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Belgium,2022-08,Financial,3.1,Grant,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Belgium,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Belgium,2022-08,Military,8.0,Funding for Weapon Acquisition Program,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Bulgaria,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Bulgaria,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Bulgaria,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Canada,2022-08,Financial,2.9438752102768,Grant,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Canada,2022-08,Humanitarian,0.0,,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Canada,2022-08,Military,0.0,,other_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
China,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
China,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
China,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Croatia,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Croatia,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Croatia,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Cyprus,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Cyprus,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Cyprus,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Czechia,2022-08,Financial,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Czechia,2022-08,Humanitarian,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Czechia,2022-08,Military,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Denmark,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Denmark,2022-08,Humanitarian,16.0,Reconstruction,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Denmark,2022-08,Military,110.2254244350947,Funding for Weapon Acquisition Program,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Estonia,2022-08,Financial,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Estonia,2022-08,Humanitarian,6.581480076739805,Reconstruction,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Estonia,2022-08,Military,52.68514583691898,Equipment | Weapons and equipment,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Finland,2022-08,Financial,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Finland,2022-08,Humanitarian,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Finland,2022-08,Military,0.0,,frontline_adjacent,1,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
France,2022-08,Financial,0.0,,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
France,2022-08,Humanitarian,0.0,,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
France,2022-08,Military,0.0,,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Germany,2022-08,Financial,0.0,,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Germany,2022-08,Humanitarian,34.6,Assistance | Equipment,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Germany,2022-08,Military,101.62813825520972,Weapons and equipment,major_western,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Greece,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Greece,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Greece,2022-08,Military,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Hungary,2022-08,Financial,0.0,,reluctant,0,1,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Hungary,2022-08,Humanitarian,0.0,,reluctant,0,1,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Hungary,2022-08,Military,0.0,,reluctant,0,1,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Iceland,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Iceland,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
Iceland,2022-08,Military,0.0,Training,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
India,2022-08,Financial,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
India,2022-08,Humanitarian,0.0,,other,0,0,2022,8,7,0,0,116.0,13.0,11.0,100.0,666.0,1424.0,3823.0,2203.0,2090.0,1,76.0,1513.0,76.0,1599.0,97.0,1748.0,75.0,1065.0,94.0,992.0,98.0,1506.0
