donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter
India,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
India,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Ireland,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Ireland,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Ireland,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Italy,2024-07,Financial,0.0,,reluctant,0,1,2024,7,30,1,0
Italy,2024-07,Humanitarian,0.0,,reluctant,0,1,2024,7,30,1,0
Italy,2024-07,Military,0.0,,reluctant,0,1,2024,7,30,1,0
Japan,2024-07,Financial,0.0,,other_western,0,0,2024,7,30,1,0
Japan,2024-07,Humanitarian,0.0,Assistance,other_western,0,0,2024,7,30,1,0
Japan,2024-07,Military,0.0,,other_western,0,0,2024,7,30,1,0
Latvia,2024-07,Financial,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Latvia,2024-07,Humanitarian,1.1,Assistance | Reconstruction,frontline_adjacent,1,0,2024,7,30,1,0
Latvia,2024-07,Military,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Lithuania,2024-07,Financial,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Lithuania,2024-07,Humanitarian,50.0,Equipment,frontline_adjacent,1,0,2024,7,30,1,0
Lithuania,2024-07,Military,2.0,Weapons and equipment,frontline_adjacent,1,0,2024,7,30,1,0
Luxembourg,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Luxembourg,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Luxembourg,2024-07,Military,1.0,Equipment,other,0,0,2024,7,30,1,0
Malta,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Malta,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Malta,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Netherlands,2024-07,Financial,0.0,,other_western,0,0,2024,7,30,1,0
Netherlands,2024-07,Humanitarian,10.0,Contribution,other_western,0,0,2024,7,30,1,0
Netherlands,2024-07,Military,320.0,Funding for Weapon Acquisition Program,other_western,0,0,2024,7,30,1,0
New Zealand,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
New Zealand,2024-07,Humanitarian,5.560121839191607,Assistance,other,0,0,2024,7,30,1,0
New Zealand,2024-07,Military,3.336073103514965,Equipment | Funding for Weapon Acquisition Program,other,0,0,2024,7,30,1,0
Norway,2024-07,Financial,2.5605932857533036,Grant,other_western,0,0,2024,7,30,1,0
Norway,2024-07,Humanitarian,6.823995445323841,Contribution,other_western,0,0,2024,7,30,1,0
Norway,2024-07,Military,376.9387125318454,Equipment | Funding for Weapon Acquisition Program | Weapons,other_western,0,0,2024,7,30,1,0
Poland,2024-07,Financial,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Poland,2024-07,Humanitarian,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Poland,2024-07,Military,0.0,,frontline_adjacent,1,0,2024,7,30,1,0
Portugal,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Portugal,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Portugal,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Romania,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Romania,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Romania,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Slovakia,2024-07,Financial,0.0,,reluctant,0,1,2024,7,30,1,0
Slovakia,2024-07,Humanitarian,0.0,,reluctant,0,1,2024,7,30,1,0
Slovakia,2024-07,Military,0.0,,reluctant,0,1,2024,7,30,1,0
Slovenia,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Slovenia,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Slovenia,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
South Korea,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
South Korea,2024-07,Humanitarian,9.221615466653839,Contribution,other,0,0,2024,7,30,1,0
South Korea,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Spain,2024-07,Financial,0.0,,reluctant,0,1,2024,7,30,1,0
Spain,2024-07,Humanitarian,0.0,,reluctant,0,1,2024,7,30,1,0
Spain,2024-07,Military,29.209217084846888,Equipment | Weapons,reluctant,0,1,2024,7,30,1,0
Sweden,2024-07,Financial,0.0,,other_western,0,0,2024,7,30,1,0
Sweden,2024-07,Humanitarian,1.5154587529702068,Contribution | Equipment | Reconstruction,other_western,0,0,2024,7,30,1,0
Sweden,2024-07,Military,0.0,,other_western,0,0,2024,7,30,1,0
Switzerland,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Switzerland,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Switzerland,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Taiwan,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Taiwan,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Taiwan,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
Turkiye,2024-07,Financial,0.0,,other,0,0,2024,7,30,1,0
Turkiye,2024-07,Humanitarian,0.0,,other,0,0,2024,7,30,1,0
Turkiye,2024-07,Military,0.0,,other,0,0,2024,7,30,1,0
United Kingdom,2024-07,Financial,0.0,,major_western,0,0,2024,7,30,1,0
United Kingdom,2024-07,Humanitarian,0.0,,major_western,0,0,2024,7,30,1,0
United Kingdom,2024-07,Military,290.9522793055425,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2024,7,30,1,0
United States,2024-07,Financial,0.0,,major_western,0,0,2024,7,30,1,0
United States,2024-07,Humanitarian,0.0,,major_western,0,0,2024,7,30,1,0
United States,2024-07,Military,3942.2406119945163,Funding for Weapon Acquisition Program | Weapons and equipment,major_western,0,0,2024,7,30,1,0
Australia,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Australia,2024-08,Humanitarian,0.0,,other_western,0,0,2024,8,31,1,0
Australia,2024-08,Military,0.0,,other_western,0,0,2024,8,31,1,0
Austria,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Austria,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Austria,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Belgium,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Belgium,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Belgium,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Bulgaria,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Bulgaria,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Bulgaria,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Canada,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Canada,2024-08,Humanitarian,10.432366310766117,Assistance | Contribution,other_western,0,0,2024,8,31,1,0
Canada,2024-08,Military,0.0,,other_western,0,0,2024,8,31,1,0
China,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
China,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
China,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Croatia,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Croatia,2024-08,Humanitarian,1.0551315072564271,Equipment,other,0,0,2024,8,31,1,0
Croatia,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Cyprus,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Cyprus,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Cyprus,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Czechia,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Czechia,2024-08,Humanitarian,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Czechia,2024-08,Military,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Denmark,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Denmark,2024-08,Humanitarian,6.841007000194367,Consolidation | Contribution,other,0,0,2024,8,31,1,0
Denmark,2024-08,Military,104.93945238492661,Funding for Weapon Acquisition Program,other,0,0,2024,8,31,1,0
Estonia,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Estonia,2024-08,Humanitarian,3.1630128617894235,Equipment | Reconstruction,frontline_adjacent,1,0,2024,8,31,1,0
Estonia,2024-08,Military,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Finland,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Finland,2024-08,Humanitarian,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Finland,2024-08,Military,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
France,2024-08,Financial,0.0,,major_western,0,0,2024,8,31,1,0
France,2024-08,Humanitarian,0.0,,major_western,0,0,2024,8,31,1,0
France,2024-08,Military,0.0,,major_western,0,0,2024,8,31,1,0
Germany,2024-08,Financial,0.0,,major_western,0,0,2024,8,31,1,0
Germany,2024-08,Humanitarian,0.0,,major_western,0,0,2024,8,31,1,0
Germany,2024-08,Military,25.885215319398363,Weapons and equipment,major_western,0,0,2024,8,31,1,0
Greece,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Greece,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Greece,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Hungary,2024-08,Financial,0.0,,reluctant,0,1,2024,8,31,1,0
Hungary,2024-08,Humanitarian,0.0,,reluctant,0,1,2024,8,31,1,0
Hungary,2024-08,Military,0.0,,reluctant,0,1,2024,8,31,1,0
Iceland,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Iceland,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Iceland,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
India,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
India,2024-08,Humanitarian,0.6538213878844918,Equipment,other,0,0,2024,8,31,1,0
India,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Ireland,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Ireland,2024-08,Humanitarian,9.365991381445344,Equipment,other,0,0,2024,8,31,1,0
Ireland,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Italy,2024-08,Financial,0.0,,reluctant,0,1,2024,8,31,1,0
Italy,2024-08,Humanitarian,0.0,,reluctant,0,1,2024,8,31,1,0
Italy,2024-08,Military,0.0,,reluctant,0,1,2024,8,31,1,0
Japan,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Japan,2024-08,Humanitarian,0.8444296430930058,Assistance,other_western,0,0,2024,8,31,1,0
Japan,2024-08,Military,0.0,,other_western,0,0,2024,8,31,1,0
Latvia,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Latvia,2024-08,Humanitarian,0.04308002611924456,Equipment,frontline_adjacent,1,0,2024,8,31,1,0
Latvia,2024-08,Military,20.0,Funding for Weapon Acquisition Program,frontline_adjacent,1,0,2024,8,31,1,0
Lithuania,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Lithuania,2024-08,Humanitarian,0.25,Reconstruction,frontline_adjacent,1,0,2024,8,31,1,0
Lithuania,2024-08,Military,4.0,Equipment,frontline_adjacent,1,0,2024,8,31,1,0
Luxembourg,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Luxembourg,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Luxembourg,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Malta,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Malta,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Malta,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Netherlands,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Netherlands,2024-08,Humanitarian,0.0,,other_western,0,0,2024,8,31,1,0
Netherlands,2024-08,Military,0.0,Funding for Weapon Acquisition Program,other_western,0,0,2024,8,31,1,0
New Zealand,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
New Zealand,2024-08,Humanitarian,1.3621278914260244,Contribution,other,0,0,2024,8,31,1,0
New Zealand,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Norway,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Norway,2024-08,Humanitarian,0.0,,other_western,0,0,2024,8,31,1,0
Norway,2024-08,Military,0.0,,other_western,0,0,2024,8,31,1,0
Poland,2024-08,Financial,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Poland,2024-08,Humanitarian,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Poland,2024-08,Military,0.0,,frontline_adjacent,1,0,2024,8,31,1,0
Portugal,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Portugal,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Portugal,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Romania,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Romania,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Romania,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Slovakia,2024-08,Financial,0.0,,reluctant,0,1,2024,8,31,1,0
Slovakia,2024-08,Humanitarian,0.0,,reluctant,0,1,2024,8,31,1,0
Slovakia,2024-08,Military,0.0,,reluctant,0,1,2024,8,31,1,0
Slovenia,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Slovenia,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Slovenia,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
South Korea,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
South Korea,2024-08,Humanitarian,7.264682087605464,Contribution,other,0,0,2024,8,31,1,0
South Korea,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Spain,2024-08,Financial,0.0,,reluctant,0,1,2024,8,31,1,0
Spain,2024-08,Humanitarian,0.36,Equipment,reluctant,0,1,2024,8,31,1,0
Spain,2024-08,Military,0.0,,reluctant,0,1,2024,8,31,1,0
Sweden,2024-08,Financial,0.0,,other_western,0,0,2024,8,31,1,0
Sweden,2024-08,Humanitarian,0.8729310047237473,Reconstruction,other_western,0,0,2024,8,31,1,0
Sweden,2024-08,Military,0.0,,other_western,0,0,2024,8,31,1,0
Switzerland,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Switzerland,2024-08,Humanitarian,15.48133255091341,Contribution | Equipment,other,0,0,2024,8,31,1,0
Switzerland,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Taiwan,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Taiwan,2024-08,Humanitarian,0.25,Reconstruction,other,0,0,2024,8,31,1,0
Taiwan,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
Turkiye,2024-08,Financial,0.0,,other,0,0,2024,8,31,1,0
Turkiye,2024-08,Humanitarian,0.0,,other,0,0,2024,8,31,1,0
Turkiye,2024-08,Military,0.0,,other,0,0,2024,8,31,1,0
United Kingdom,2024-08,Financial,0.0,,major_western,0,0,2024,8,31,1,0
United Kingdom,2024-08,Humanitarian,0.0,,major_western,0,0,2024,8,31,1,0
United Kingdom,2024-08,Military,0.0,,major_western,0,0,2024,8,31,1,0
United States,2024-08,Financial,3540.624432446713,Grant,major_western,0,0,2024,8,31,1,0
United States,2024-08,Humanitarian,0.0,,major_western,0,0,2024,8,31,1,0
United States,2024-08,Military,227.02131523767076,Weapons and equipment,major_western,0,0,2024,8,31,1,0
Australia,2024-09,Financial,0.0,,other_western,0,0,2024,9,32,1,0
Australia,2024-09,Humanitarian,0.0,,other_western,0,0,2024,9,32,1,0
Australia,2024-09,Military,0.0,,other_western,0,0,2024,9,32,1,0
Austria,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Austria,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Austria,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Belgium,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Belgium,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Belgium,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Bulgaria,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Bulgaria,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Bulgaria,2024-09,Military,0.0,Weapons,other,0,0,2024,9,32,1,0
Canada,2024-09,Financial,0.0,,other_western,0,0,2024,9,32,1,0
Canada,2024-09,Humanitarian,0.0,,other_western,0,0,2024,9,32,1,0
Canada,2024-09,Military,81.96177113020713,Equipment,other_western,0,0,2024,9,32,1,0
China,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
China,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
China,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Croatia,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Croatia,2024-09,Humanitarian,5.0,Assistance,other,0,0,2024,9,32,1,0
Croatia,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Cyprus,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Cyprus,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Cyprus,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Czechia,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Czechia,2024-09,Humanitarian,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Czechia,2024-09,Military,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Denmark,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Denmark,2024-09,Humanitarian,81.42634020046036,Assistance | Contribution | Reconstruction,other,0,0,2024,9,32,1,0
Denmark,2024-09,Military,109.24974817980922,Funding for Weapon Acquisition Program,other,0,0,2024,9,32,1,0
Estonia,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Estonia,2024-09,Humanitarian,3.7601,Assistance | Contribution | Reconstruction,frontline_adjacent,1,0,2024,9,32,1,0
Estonia,2024-09,Military,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Finland,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Finland,2024-09,Humanitarian,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Finland,2024-09,Military,118.0,Weapons and equipment,frontline_adjacent,1,0,2024,9,32,1,0
France,2024-09,Financial,0.0,,major_western,0,0,2024,9,32,1,0
France,2024-09,Humanitarian,0.0,,major_western,0,0,2024,9,32,1,0
France,2024-09,Military,0.0,,major_western,0,0,2024,9,32,1,0
Germany,2024-09,Financial,0.0,,major_western,0,0,2024,9,32,1,0
Germany,2024-09,Humanitarian,0.0,,major_western,0,0,2024,9,32,1,0
Germany,2024-09,Military,194.9332669386041,Weapons and equipment,major_western,0,0,2024,9,32,1,0
Greece,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Greece,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Greece,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Hungary,2024-09,Financial,0.0,,reluctant,0,1,2024,9,32,1,0
Hungary,2024-09,Humanitarian,0.0,,reluctant,0,1,2024,9,32,1,0
Hungary,2024-09,Military,0.0,,reluctant,0,1,2024,9,32,1,0
Iceland,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Iceland,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Iceland,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
India,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
India,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
India,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Ireland,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Ireland,2024-09,Humanitarian,31.115,Contribution,other,0,0,2024,9,32,1,0
Ireland,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Italy,2024-09,Financial,0.0,,reluctant,0,1,2024,9,32,1,0
Italy,2024-09,Humanitarian,0.0,,reluctant,0,1,2024,9,32,1,0
Italy,2024-09,Military,0.0,,reluctant,0,1,2024,9,32,1,0
Japan,2024-09,Financial,211.5973347739961,Guarantee,other_western,0,0,2024,9,32,1,0
Japan,2024-09,Humanitarian,0.0,Equipment,other_western,0,0,2024,9,32,1,0
Japan,2024-09,Military,0.0,,other_western,0,0,2024,9,32,1,0
Latvia,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Latvia,2024-09,Humanitarian,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Latvia,2024-09,Military,40.0,Weapons and equipment,frontline_adjacent,1,0,2024,9,32,1,0
Lithuania,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Lithuania,2024-09,Humanitarian,0.5,Assistance,frontline_adjacent,1,0,2024,9,32,1,0
Lithuania,2024-09,Military,36.0,Equipment | Weapons,frontline_adjacent,1,0,2024,9,32,1,0
Luxembourg,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Luxembourg,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Luxembourg,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Malta,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Malta,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Malta,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Netherlands,2024-09,Financial,0.0,,other_western,0,0,2024,9,32,1,0
Netherlands,2024-09,Humanitarian,184.5,Contribution,other_western,0,0,2024,9,32,1,0
Netherlands,2024-09,Military,80.0,Equipment | Weapons,other_western,0,0,2024,9,32,1,0
New Zealand,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
New Zealand,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
New Zealand,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Norway,2024-09,Financial,21.21296973091045,Grant,other_western,0,0,2024,9,32,1,0
Norway,2024-09,Humanitarian,8.48518789236418,Assistance,other_western,0,0,2024,9,32,1,0
Norway,2024-09,Military,0.0,Funding for Weapon Acquisition Program,other_western,0,0,2024,9,32,1,0
Poland,2024-09,Financial,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Poland,2024-09,Humanitarian,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Poland,2024-09,Military,0.0,,frontline_adjacent,1,0,2024,9,32,1,0
Portugal,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Portugal,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Portugal,2024-09,Military,0.0,Weapons and equipment,other,0,0,2024,9,32,1,0
Romania,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Romania,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Romania,2024-09,Military,360.16567621105713,Weapons,other,0,0,2024,9,32,1,0
Slovakia,2024-09,Financial,0.0,,reluctant,0,1,2024,9,32,1,0
Slovakia,2024-09,Humanitarian,0.0,,reluctant,0,1,2024,9,32,1,0
Slovakia,2024-09,Military,0.0,,reluctant,0,1,2024,9,32,1,0
Slovenia,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Slovenia,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Slovenia,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
South Korea,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
South Korea,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
South Korea,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Spain,2024-09,Financial,0.0,,reluctant,0,1,2024,9,32,1,0
Spain,2024-09,Humanitarian,0.0,,reluctant,0,1,2024,9,32,1,0
Spain,2024-09,Military,0.0,Weapons,reluctant,0,1,2024,9,32,1,0
Sweden,2024-09,Financial,0.0,,other_western,0,0,2024,9,32,1,0
Sweden,2024-09,Humanitarian,44.198978417465256,Assistance | Contribution,other_western,0,0,2024,9,32,1,0
Sweden,2024-09,Military,140.873237983953,Funding for Weapon Acquisition Program | Weapons and equipment,other_western,0,0,2024,9,32,1,0
Switzerland,2024-09,Financial,112.9022462556769,Grant | Guarantee,other,0,0,2024,9,32,1,0
Switzerland,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Switzerland,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Taiwan,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Taiwan,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Taiwan,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
Turkiye,2024-09,Financial,0.0,,other,0,0,2024,9,32,1,0
Turkiye,2024-09,Humanitarian,0.0,,other,0,0,2024,9,32,1,0
Turkiye,2024-09,Military,0.0,,other,0,0,2024,9,32,1,0
United Kingdom,2024-09,Financial,435.80046821537917,Guarantee,major_western,0,0,2024,9,32,1,0
United Kingdom,2024-09,Humanitarian,0.0,,major_western,0,0,2024,9,32,1,0
United Kingdom,2024-09,Military,549.860976193094,Weapons,major_western,0,0,2024,9,32,1,0
United States,2024-09,Financial,0.0,,major_western,0,0,2024,9,32,1,0
United States,2024-09,Humanitarian,261.1201152530164,Assistance,major_western,0,0,2024,9,32,1,0
United States,2024-09,Military,2723.7529263461197,Funding for Weapon Acquisition Program | Weapons | Weapons and equipment,major_western,0,0,2024,9,32,1,0
Australia,2024-10,Financial,0.0,,other_western,0,0,2024,10,33,1,1
Australia,2024-10,Humanitarian,0.0,,other_western,0,0,2024,10,33,1,1
Australia,2024-10,Military,150.77326483651734,Weapons,other_western,0,0,2024,10,33,1,1
Austria,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
Austria,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
Austria,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Belgium,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
Belgium,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
Belgium,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Bulgaria,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
Bulgaria,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
Bulgaria,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Canada,2024-10,Financial,266.79271655883804,Loan,other_western,0,0,2024,10,33,1,1
Canada,2024-10,Humanitarian,0.0,,other_western,0,0,2024,10,33,1,1
Canada,2024-10,Military,36.217111272862255,Assistance | Equipment | Funding for Weapon Acquisition Program,other_western,0,0,2024,10,33,1,1
China,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
China,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
China,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Croatia,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
Croatia,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
Croatia,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Cyprus,2024-10,Financial,0.0,,other,0,0,2024,10,33,1,1
Cyprus,2024-10,Humanitarian,0.0,,other,0,0,2024,10,33,1,1
Cyprus,2024-10,Military,0.0,,other,0,0,2024,10,33,1,1
Czechia,2024-10,Financial,0.0,,frontline_adjacent,1,0,2024,10,33,1,1
Czechia,2024-10,Humanitarian,0.0,,frontline_adjacent,1,0,2024,10,33,1,1
